,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
424,CC(C)(C(=O)O)C1CCCN(C(=O)c2ccc(O)cc2)C1,0.042923208301165,0.3319933765348672,0.015,0.16,0.145,-0.145,-0.298,0.009,0.034,-0.504,0.504,0.307,0.297,0.175,3.259
425,CC(C)(C(=O)O)C1CCCN(C(=O)c2ccc(O)cc2)C1,0.0441359359329616,0.3285389402503556,0.0139999999999999,0.156,0.142,-0.142,-0.296,0.011,0.033,-0.505,0.505,0.307,0.297,0.17,3.26
426,Cc1cc(C(=O)O)c(F)s1,0.0320454089371711,0.3493390566017763,0.024,0.183,0.159,-0.159,-0.307,-0.01,0.042,-0.574,0.574,0.297,0.263,0.207,3.373
427,COc1ccc(F)cc1-c1ncc(CC(=O)O)n1C,0.0318616623262928,0.3090250501750829,0.019,0.157,0.139,-0.139,-0.273,-0.004,0.036,-0.628,0.628,0.27,0.243,0.176,3.708
428,N#Cc1ccc(C(=O)O)c(CCCc2ccccc2)c1F,0.0069088725690231,0.386235376066134,0.066,0.255,0.19,-0.19,-0.314,-0.066,0.072,-0.969,0.969,0.248,0.237,0.321,4.029
429,CC(C)=CC(=O)NCCC(CCC(=O)O)C(C)C,0.0466716391630818,0.3465828574386022,0.015,0.165,0.15,-0.15,-0.312,0.012,0.035,-0.594,0.594,0.324,0.313,0.179,3.088
430,CCOCCOCC(=O)N[C@@H](CC(=O)O)c1ccc(Cl)cc1,0.0446504264434208,0.3424301840327532,0.015,0.1639999999999999,0.149,-0.149,-0.307,0.01,0.035,-0.465,0.465,0.317,0.293,0.179,3.153
431,CCCOc1cncc(N(C)C(C)(C)C(=O)O)n1,0.0356468425103853,0.3075183279658809,0.016,0.152,0.136,-0.136,-0.274,0.002,0.033,-0.5760000000000001,0.5760000000000001,0.276,0.226,0.168,3.619
432,CCCOc1cncc(N(C)C(C)(C)C(=O)O)n1,0.0330008913137381,0.3111565108612708,0.018,0.157,0.139,-0.139,-0.276,-0.002,0.035,-0.579,0.579,0.273,0.218,0.176,3.658
433,Cc1ccc(C(=O)O)n1CCN1CCOCC1,0.0410489928702066,0.3228795446353047,0.015,0.156,0.141,-0.141,-0.289,0.008,0.033,-0.56,0.56,0.297,0.293,0.171,3.366
434,Cc1ccc(C(=O)O)n1CCN1CCOCC1,0.0376313059078707,0.3201968441164819,0.017,0.158,0.141,-0.141,-0.286,0.003,0.035,-0.973,0.973,0.289,0.281,0.174,3.465
435,Cc1ccc(C(=O)O)n1CCN1CCOCC1,0.0361980823430201,0.3200498468277793,0.017,0.159,0.142,-0.142,-0.285,0.001,0.035,-0.967,0.967,0.286,0.276,0.177,3.5
436,Cc1sc(C(O)C(C(=O)O)C(C)C)cc1Br,0.0344708642007643,0.2775676303927221,0.013,0.135,0.122,-0.122,-0.248,0.005,0.029,-0.957,0.957,0.254,0.206,0.148,3.939
437,CC1CCC(CN2CCCC(C(C)(C)C(=O)O)C2)CC1,0.0691622243345826,0.2884821790788917,0.003,0.112,0.11,-0.11,-0.27,0.05,0.019,-0.924,0.924,0.32,0.247,0.115,3.124
438,CC1CCC(CN2CCCC(C(C)(C)C(=O)O)C2)CC1,0.0679127473806104,0.2833005246521243,0.003,0.11,0.108,-0.108,-0.265,0.049,0.018,-0.934,0.934,0.314,0.237,0.113,3.182
439,O=C(O)C1CCCC(NC(=O)C2CSc3ccccc32)C1,0.0456059088199878,0.2922673592629841,0.01,0.133,0.123,-0.123,-0.266,0.019,0.027,-0.7170000000000001,0.7170000000000001,0.284,0.233,0.143,3.516
440,O=C(O)C1CCCC(NC(=O)C2CSc3ccccc32)C1,0.0497953315480125,0.2912751275642414,0.008,0.129,0.121,-0.121,-0.266,0.025,0.025,-0.7090000000000001,0.7090000000000001,0.291,0.243,0.1369999999999999,3.437
441,CC1=C(C(=O)O)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC=Cc2ccc(Cn3ccnc3)cc2)=C(C)N1C,0.0009922316987426,0.3284654416060043,0.076,0.24,0.1639999999999999,-0.1639999999999999,-0.255,-0.072,0.073,-0.969,0.969,0.183,0.16,0.316,5.471
442,CCCCCCCC/C=C/CC1C(O)CC(=O)C1CCCC(=O)O,0.0397995159162343,0.3475750891373449,0.019,0.172,0.154,-0.154,-0.31,0.002,0.038,-0.95,0.95,0.311,0.299,0.191,3.213
443,CCc1nc(C(=O)NCC(C)(O)C(=O)O)n[nH]1,0.0360878343764932,0.3853533923339182,0.026,0.201,0.175,-0.175,-0.339,-0.01,0.046,-0.75,0.75,0.329,0.321,0.227,3.043
444,O=C(NCCC1CCOC1)NCC1(C(=O)O)CC1,0.0653770441504902,0.3394534889365252,0.0069999999999999,0.144,0.1369999999999999,-0.1369999999999999,-0.313,0.039,0.027,-0.968,0.968,0.351,0.3229999999999999,0.151,2.846
445,O=C(NCCC1CCOC1)NCC1(C(=O)O)CC1,0.0680964939914887,0.336697289773351,0.006,0.14,0.134,-0.134,-0.311,0.043,0.025,-0.953,0.953,0.354,0.348,0.146,2.826
446,O=C(NCCC1CCOC1)NCC1(C(=O)O)CC1,0.0644215617739231,0.3330591068779612,0.0069999999999999,0.141,0.134,-0.134,-0.307,0.038,0.026,-0.955,0.955,0.345,0.334,0.148,2.897
447,O=C1C=C(Br)C(=O)C2=C1[C@@H](c1ccc(O)c3ccccc13)C1=CC[C@@H]3C(=O)N(c4ccc(C(=O)O)c(O)c4)C(=O)[C@@H]3[C@@H]1C2,0.0014699728870261,0.3735936092377087,0.128,0.314,0.186,-0.186,-0.268,-0.104,0.105,-0.959,0.959,0.1639999999999999,0.116,0.442,6.091
448,O=C1C=C(Br)C(=O)C2=C1[C@@H](c1ccc(O)c3ccccc13)C1=CC[C@@H]3C(=O)N(c4ccc(C(=O)O)c(O)c4)C(=O)[C@@H]3[C@@H]1C2,7.349864435130999e-05,0.3533814820410984,0.095,0.271,0.177,-0.177,-0.268,-0.086,0.086,-0.943,0.943,0.182,0.148,0.366,5.502000000000002
449,COc1ccccc1-c1csc(N(C)Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)cc2)n1,0.0134870012384653,0.3111197615390951,0.037,0.186,0.149,-0.149,-0.262,-0.035,0.049,-0.947,0.947,0.227,0.193,0.224,4.404
450,COc1ccccc1-c1csc(N(C)Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)cc2)n1,0.0117597830962095,0.292487855196038,0.036,0.177,0.14,-0.14,-0.246,-0.035,0.047,-0.983,0.983,0.211,0.157,0.213,4.745
451,COc1ccccc1-c1csc(N(C)Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)cc2)n1,0.0266065092551742,0.3023734228612893,0.022,0.16,0.138,-0.138,-0.265,-0.011,0.037,-0.902,0.902,0.254,0.226,0.181,3.934
452,CCCCOC1=CC=C(C)C=CC1.COc1cc(CCC[C@H](CC(=O)O)C(=O)NCC(=O)c2ccccc2)cc(OC)c1OC,0.0196608873639754,0.2855789826270149,0.025,0.158,0.133,-0.133,-0.247,-0.019,0.039,-0.974,0.974,0.228,0.198,0.184,4.395
453,CCc1nc(C(=O)NCC(C)(O)C(=O)O)n[nH]1,0.0325598994476303,0.3820459533381093,0.028,0.203,0.175,-0.175,-0.334,-0.015,0.048,-0.841,0.841,0.319,0.311,0.231,3.137
454,CCCCOC1=CC=C(C)C=CC1.COc1cc(CCC[C@H](CC(=O)O)C(=O)NCC(=O)c2ccccc2)cc(OC)c1OC,0.000734986443513,0.3254887465097762,0.077,0.24,0.162,-0.162,-0.252,-0.073,0.074,-0.964,0.964,0.179,0.1639999999999999,0.317,5.593999999999999
455,CC1=C(C(=O)O)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC=Cc2ccc(Cn3ccnc3)cc2)=C(C)N1C,0.0,0.3197558522503741,0.089,0.249,0.16,-0.16,-0.24,-0.079,0.079,-0.954,0.954,0.161,0.114,0.337,6.202999999999999
456,CC1=C(C(=O)O)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC=Cc2ccc(Cn3ccnc3)cc2)=C(C)N1C,0.0086360907112789,0.3379835160494989,0.051,0.216,0.165,-0.165,-0.278,-0.051,0.06,-0.957,0.957,0.227,0.213,0.267,4.399
457,CCO[Si](CCCSCC(C)C(=O)O)(OCC)OCC.CCO[Si](CCCSCC(C)O)(OCC)OCC.COC(C)CSCCC[Si](OC)(OC)OC.CO[Si](CCCSCC(C)C(=O)N(C)C)(OC)OC.CO[Si](CCCSCC(C)C(C)=O)(OC)OC,0.1633139877486107,0.4398526371204145,0.503,0.6409999999999999,0.138,-0.138,-0.155,-0.121,0.285,-0.856,0.856,0.034,-0.023,1.143,29.797
458,CCO[Si](CCCSCC(C)C(=O)O)(OCC)OCC.CCO[Si](CCCSCC(C)O)(OCC)OCC.COC(C)CSCCC[Si](OC)(OC)OC.CO[Si](CCCSCC(C)C(=O)N(C)C)(OC)OC.CO[Si](CCCSCC(C)C(C)=O)(OC)OC,0.034397365556413,0.2069354331711132,0.006,0.092,0.086,-0.086,-0.189,0.016,0.018,-0.995,0.995,0.205,0.135,0.098,4.877
459,CSC1(CNC(=O)N[C@@H](C(=O)O)C(C)C)CCCCC1,0.0604893843011281,0.3010871965851413,0.005,0.126,0.12,-0.12,-0.278,0.038,0.023,-0.941,0.941,0.316,0.276,0.131,3.167
460,CSC1(CNC(=O)N[C@@H](C(=O)O)C(C)C)CCCCC1,0.0660752812718276,0.3154561815558224,0.005,0.13,0.125,-0.125,-0.292,0.043,0.023,-0.966,0.966,0.335,0.314,0.135,2.984
461,CSC1(CNC(=O)N[C@@H](C(=O)O)C(C)C)CCCCC1,0.0690887256902313,0.3194618576729688,0.005,0.13,0.125,-0.125,-0.297,0.046,0.023,-0.977,0.977,0.343,0.324,0.134,2.917
462,CCCc1nc(S/C(=C\c2cc(Br)cc(OC)c2O)C(=O)O)n[nH]1,0.0134870012384653,0.3147946937566607,0.038,0.189,0.151,-0.151,-0.265,-0.036,0.05,-0.87,0.87,0.229,0.203,0.227,4.362
463,CC1CN(C(=O)NC2CCN(C)CC2)CC1C(=O)O,0.0583579236149401,0.2844397536395696,0.005,0.118,0.113,-0.113,-0.263,0.037,0.021,-0.996,0.996,0.3,0.258,0.123,3.3310000000000004
464,CC1CN(C(=O)NC2CCN(C)CC2)CC1C(=O)O,0.0623635997320865,0.2909076343424849,0.004,0.119,0.114,-0.114,-0.27,0.041,0.021,-0.956,0.956,0.311,0.248,0.123,3.212
465,CC1CN(C(=O)NC2CCN(C)CC2)CC1C(=O)O,0.0657812866944224,0.3053133686353416,0.004,0.124,0.12,-0.12,-0.283,0.044,0.022,-0.933,0.933,0.327,0.277,0.129,3.056
466,CC1CN(C(=O)NC2CCN(C)CC2)CC1C(=O)O,0.0584314222592914,0.2842560070286913,0.005,0.118,0.113,-0.113,-0.263,0.037,0.021,-0.996,0.996,0.3,0.258,0.122,3.3310000000000004
467,CC1=C(C(=O)O)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC=Cc2ccc(Cn3ccnc3)cc2)=C(C)N1C,0.0063943820585639,0.326370730241992,0.054,0.214,0.16,-0.16,-0.266,-0.054,0.06,-0.95,0.95,0.212,0.186,0.268,4.715
468,Cc1cc(CN(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)S(C)(=O)=O)nc(-n2c(C)ccc2C)c1,0.0294362070626996,0.2986617413215481,0.019,0.154,0.135,-0.135,-0.264,-0.006,0.035,-0.868,0.868,0.258,0.226,0.173,3.879
469,Cc1cc(CN(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)S(C)(=O)=O)nc(-n2c(C)ccc2C)c1,0.033331635213319,0.2849174948278532,0.015,0.141,0.126,-0.126,-0.254,0.002,0.031,-0.912,0.912,0.257,0.223,0.155,3.898
470,Cc1cc(CN(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)S(C)(=O)=O)nc(-n2c(C)ccc2C)c1,0.0203591244853128,0.2860567238152984,0.025,0.158,0.133,-0.133,-0.248,-0.018,0.038,-0.987,0.987,0.229,0.211,0.183,4.357
471,O=C(O)c1c(Cl)ccc(S(=O)(=O)Cc2ccccc2)c1Cl,0.0151407207363698,0.3914170304929013,0.05,0.238,0.188,-0.188,-0.328,-0.048,0.063,-0.972,0.972,0.28,0.278,0.288,3.568
472,N#Cc1ccccc1[C@@H]1OC[C@H](C/C=C\CCC(=O)O)[C@H](c2cccnc2)O1,0.0206531190627181,0.3422831867440506,0.034,0.194,0.161,-0.161,-0.294,-0.028,0.049,-0.969,0.969,0.266,0.243,0.228,3.766
473,CCCC1SCC(C(=O)O)N1C(=O)NC1CCSC1,0.0489500971379724,0.3234675337901152,0.011,0.149,0.1369999999999999,-0.1369999999999999,-0.293,0.019,0.03,-0.981,0.981,0.312,0.308,0.16,3.205
474,CCCC1SCC(C(=O)O)N1C(=O)NC1CCSC1,0.0648993029622067,0.3180286341081183,0.005,0.132,0.127,-0.127,-0.294,0.041,0.024,-0.92,0.92,0.335,0.331,0.1369999999999999,2.984
475,CCCC1SCC(C(=O)O)N1C(=O)NC1CCSC1,0.064972801606558,0.3179551354637669,0.005,0.132,0.127,-0.127,-0.294,0.041,0.024,-0.917,0.917,0.335,0.331,0.1369999999999999,2.983
476,O=C(O)C(OC1=C=C=C(F)C=C1F)c1ccc(S(=O)(=O)C2CC2)cc1,0.0004042425439322,0.4387869067773206,0.111,0.331,0.219,-0.219,-0.336,-0.103,0.103,-0.802,0.802,0.233,0.22,0.442,4.299
477,C=C/C(=C\C=C1/CC=CN1C)C1=Cc2nc(Oc3ccc(C)c(C(=O)O)c3)[nH]c2CC=C1Cl,0.0167576909120986,0.2550770452212213,0.024,0.143,0.119,-0.119,-0.22,-0.019,0.035,-0.991,0.991,0.201,0.154,0.166,4.968999999999999
478,C=C/C(=C\C=C1/CC=CN1C)C1=Cc2nc(Oc3ccc(C)c(C(=O)O)c3)[nH]c2CC=C1Cl,0.0110615459748721,0.2602586996479886,0.032,0.156,0.125,-0.125,-0.219,-0.03,0.041,-0.989,0.989,0.189,0.135,0.188,5.282
479,Cc1cc(CN(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)S(C)(=O)=O)nc(-n2c(C)ccc2C)c1,0.0235563155145948,0.2650728608529995,0.019,0.14,0.121,-0.121,-0.232,-0.009,0.033,-0.991,0.991,0.223,0.192,0.159,4.478
480,COc1ccc(N2CCCCC2=O)cc1C(=O)O,0.0269005038325794,0.315713426811052,0.023,0.168,0.144,-0.144,-0.276,-0.013,0.04,-0.613,0.613,0.263,0.221,0.191,3.796
481,COc1ccc(N2CCCCC2=O)cc1C(=O)O,0.0288114685857135,0.3150151896897145,0.022,0.165,0.143,-0.143,-0.277,-0.01,0.038,-0.622,0.622,0.267,0.228,0.187,3.743
482,CC1CCCC(OCc2cc(F)cc(C=CC(=O)O)c2)C1,0.0109880473305208,0.3791060075640569,0.055,0.239,0.184,-0.184,-0.314,-0.054,0.065,-0.452,0.452,0.26,0.244,0.293,3.851
483,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1cccc(C(=O)O)c1,0.0116495351296826,0.4008248569698689,0.058,0.252,0.195,-0.195,-0.332,-0.057,0.069,-0.7609999999999999,0.7609999999999999,0.275,0.273,0.31,3.642
484,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1cccc(C(=O)O)c1,0.009371077154792,0.3900940548945777,0.06,0.251,0.19,-0.19,-0.32,-0.06,0.07,-0.971,0.971,0.26,0.243,0.311,3.844
485,O=C(O)c1csc(-n2nc(-c3ccc(F)c(C#CCN4CCCC4)c3)c(Cc3ccc([SH+](=O)O)c(F)c3)c2CC2CC2)n1,0.0001837466108782,0.1077490126190204,0.035,0.088,0.054,-0.054,-0.079,-0.029,0.029,-0.96,0.96,0.05,-0.157,0.123,20.186
486,O=C(O)c1csc(-n2nc(-c3ccc(F)c(C#CCN4CCCC4)c3)c(Cc3ccc([SH+](=O)O)c(F)c3)c2CC2CC2)n1,3.674932217565499e-05,0.1178918255395012,0.035,0.094,0.059,-0.059,-0.088,-0.03,0.03,-0.979,0.979,0.057,-0.129,0.129,17.474
487,O=C(O)c1csc(-n2nc(-c3ccc(F)c(C#CCN4CCCC4)c3)c(Cc3ccc([SH+](=O)O)c(F)c3)c2CC2CC2)n1,0.0001837466108782,0.1100642199160867,0.035,0.09,0.055,-0.055,-0.08,-0.03,0.03,-0.951,0.951,0.051,-0.156,0.125,19.672
488,O=COc1ccccc1C(=O)c1ccccc1C(=O)O,0.0189259009204623,0.3851696457230399,0.043,0.226,0.183,-0.183,-0.327,-0.039,0.058,-0.652,0.652,0.287,0.284,0.269,3.479
489,O=C(O)Cc1cnc(-c2coc3ccccc23)s1,0.018631906343057,0.3301191611039088,0.034,0.19,0.156,-0.156,-0.282,-0.029,0.048,-0.429,0.429,0.253,0.222,0.224,3.956
490,Cc1cccc(CCc2cc(C)c(C)cc2C(=O)O)c1,0.0274149943430386,0.3350803195976222,0.026,0.18,0.154,-0.154,-0.292,-0.015,0.043,-0.909,0.909,0.277,0.267,0.205,3.609
491,COc1ccc(N=C2S[C@H](C(=O)O)CC(=O)N2Cc2ccc(F)cc2)cc1,0.0327068967363329,0.3082533144093941,0.018,0.156,0.138,-0.138,-0.273,-0.002,0.035,-0.7609999999999999,0.7609999999999999,0.271,0.232,0.174,3.691
492,COc1ccc(N=C2S[C@H](C(=O)O)CC(=O)N2Cc2ccc(F)cc2)cc1,0.0310531772384284,0.309539540685542,0.019,0.159,0.139,-0.139,-0.273,-0.005,0.036,-0.767,0.767,0.268,0.23,0.178,3.726
493,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1cccc(C(=O)O)c1,0.0084155947782249,0.3914905291372526,0.063,0.254,0.192,-0.192,-0.32,-0.063,0.071,-0.98,0.98,0.257,0.236,0.317,3.886
494,COc1ccc(N=C2S[C@H](C(=O)O)CC(=O)N2Cc2ccc(F)cc2)cc1,0.0328906433472112,0.3061218537232061,0.018,0.154,0.1369999999999999,-0.1369999999999999,-0.272,-0.002,0.035,-0.733,0.733,0.27,0.229,0.172,3.706
495,CCC(=O)N1CCc2cc(C(=O)O)c(-c3cccnc3)nc2CC1,0.0206531190627181,0.3601433573214189,0.037,0.206,0.17,-0.17,-0.308,-0.031,0.052,-0.462,0.462,0.277,0.266,0.243,3.615
496,CCCn1c(C)c(C(=O)O)c2c(F)cccc2c1=O,0.0194403914309214,0.3354478128193787,0.034,0.192,0.158,-0.158,-0.287,-0.029,0.048,-0.561,0.561,0.258,0.207,0.226,3.873
497,CCCn1c(C)c(C(=O)O)c2c(F)cccc2c1=O,0.0196241380417997,0.3341983358654065,0.033,0.191,0.157,-0.157,-0.286,-0.028,0.048,-0.5479999999999999,0.5479999999999999,0.258,0.207,0.224,3.877
498,CC1(c2ccccc2Cl)C[C@H]1C(=O)O,0.043878690677732,0.3606210985097025,0.018,0.176,0.158,-0.158,-0.322,0.006,0.038,-0.405,0.405,0.328,0.315,0.194,3.048
499,CC#CCOc1ccc(C[C@H](NC(=O)[C@@H](/C=C\CCCCCCOCCCCCCC)[C@@](O)(CCC)C(=O)O)C(=O)OC)cc1,0.0466716391630818,0.3192781110620906,0.012,0.148,0.136,-0.136,-0.289,0.016,0.03,-0.627,0.627,0.305,0.276,0.16,3.278
500,CC#CCOc1ccc(C[C@H](NC(=O)[C@@H](/C=C\CCCCCCOCCCCCCC)[C@@](O)(CCC)C(=O)O)C(=O)OC)cc1,0.0509345605354578,0.3063056003340844,0.009,0.1369999999999999,0.128,-0.128,-0.279,0.024,0.027,-0.586,0.586,0.304,0.273,0.145,3.295
501,COc1ccc(/C=C(\C(=O)O)c2ccc(Cl)c(Cl)c2)cc1O,0.0094078264769676,0.3296781692378009,0.048,0.208,0.16,-0.16,-0.273,-0.048,0.057,-0.604,0.604,0.225,0.193,0.256,4.439
502,COCC1(C(=O)O)CCN(C(=O)c2cn(-c3ccccc3)nc2C(C)(C)C)C1,0.0309061799497258,0.3296414199156253,0.022,0.172,0.149,-0.149,-0.29,-0.009,0.04,-0.513,0.513,0.281,0.262,0.194,3.556
503,COCC1(C(=O)O)CCN(C(=O)c2cn(-c3ccccc3)nc2C(C)(C)C)C1,0.030244692150564,0.3316993819574619,0.023,0.174,0.151,-0.151,-0.291,-0.01,0.04,-0.513,0.513,0.281,0.26,0.197,3.557
504,COCC1(C(=O)O)CCN(C(=O)c2cn(-c3ccccc3)nc2C(C)(C)C)C1,0.0309061799497258,0.3308173982252462,0.022,0.172,0.15,-0.15,-0.291,-0.009,0.04,-0.51,0.51,0.282,0.258,0.195,3.547
505,CCC(=O)N1CCc2cc(C(=O)O)c(-c3cccnc3)nc2CC1,0.0178601705773683,0.3687059493883465,0.042,0.217,0.175,-0.175,-0.313,-0.038,0.056,-0.464,0.464,0.274,0.268,0.259,3.644
506,CCCC(CNC(=O)C1(c2ccc(Br)cc2)CC1)C(=O)O,0.0362715809873714,0.3560274332377456,0.022,0.182,0.16,-0.16,-0.315,-0.005,0.041,-0.546,0.546,0.31,0.297,0.204,3.228
507,CCCC(CNC(=O)C1(c2ccc(Br)cc2)CC1)C(=O)O,0.0359040877656149,0.360033109354892,0.023,0.185,0.162,-0.162,-0.318,-0.006,0.042,-0.512,0.512,0.312,0.295,0.208,3.209
508,Cc1nn(C)c(N2CC3CCCC3C2)c1/C=C/C(=O)O,0.0234093182258922,0.3335368480662447,0.029,0.184,0.155,-0.155,-0.288,-0.022,0.045,-0.547,0.547,0.267,0.256,0.214,3.748
509,O=C(O)c1ccccc1C(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,0.0047406625606594,0.4488562210534501,0.087,0.309,0.222,-0.222,-0.358,-0.086,0.09,-0.909,0.909,0.273,0.272,0.396,3.665
510,O=C(O)c1ccccc1C(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,0.0047039132384838,0.448966469019977,0.087,0.309,0.222,-0.222,-0.359,-0.086,0.09,-0.7440000000000001,0.7440000000000001,0.273,0.265,0.396,3.665
511,O=C(O)c1ccccc1C(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,0.0059901395146317,0.4357734623589169,0.079,0.294,0.215,-0.215,-0.351,-0.079,0.085,-0.597,0.597,0.272,0.265,0.374,3.676
512,CC(C)(C)OC(=O)N[C@@H](Cc1cn(C(=O)OC2C3CC4CC(C3)CC2C4)cn1)C(=O)O,0.0425924644015841,0.3415114509783618,0.016,0.166,0.149,-0.149,-0.306,0.0069999999999999,0.036,-0.547,0.547,0.313,0.288,0.182,3.198
513,CC(C)(C)OC(=O)N[C@@H](Cc1cn(C(=O)OC2C3CC4CC(C3)CC2C4)cn1)C(=O)O,0.0427762110124624,0.3386450038486607,0.016,0.1639999999999999,0.148,-0.148,-0.303,0.008,0.035,-0.542,0.542,0.311,0.282,0.18,3.215
514,CC(C)(C)OC(=O)N[C@@H](Cc1cn(C(=O)OC2C3CC4CC(C3)CC2C4)cn1)C(=O)O,0.0414532354141388,0.3391227450369442,0.017,0.165,0.149,-0.149,-0.303,0.006,0.036,-0.5489999999999999,0.5489999999999999,0.309,0.283,0.182,3.238
515,COC(C)(C)C(=O)N[C@H](C(=O)O)c1ccccc1,0.0396892679497074,0.3666479873465099,0.021,0.185,0.163,-0.163,-0.325,-0.002,0.041,-0.784,0.784,0.324,0.319,0.206,3.089
516,COC(C)(C)C(=O)N[C@H](C(=O)O)c1ccccc1,0.0399097638827613,0.3666479873465099,0.021,0.184,0.163,-0.163,-0.325,-0.001,0.041,-0.7659999999999999,0.7659999999999999,0.324,0.32,0.205,3.084
517,N#Cc1c([N+](=O)[O-])ccc(Br)c1CC(=O)O,0.0032706896736332,0.4501791966517736,0.093,0.317,0.223,-0.223,-0.356,-0.091,0.094,-0.696,0.696,0.265,0.256,0.41,3.773
518,N#Cc1c([N+](=O)[O-])ccc(Br)c1CC(=O)O,0.0032706896736332,0.4502159459739493,0.093,0.317,0.223,-0.223,-0.356,-0.091,0.094,-0.6970000000000001,0.6970000000000001,0.265,0.256,0.41,3.774
519,NC(=O)[C@H](CCC(=O)O)NC(=O)c1cc(F)cc(F)c1,0.0259082721338367,0.3816049614720015,0.034,0.212,0.178,-0.178,-0.329,-0.026,0.052,-0.565,0.565,0.303,0.293,0.247,3.298
520,NC(=O)[C@H](CCC(=O)O)NC(=O)c1cc(F)cc(F)c1,0.0137809958158706,0.4068517458066764,0.055,0.252,0.197,-0.197,-0.339,-0.054,0.068,-0.981,0.981,0.285,0.273,0.306,3.506
521,NC(=O)[C@H](CCC(=O)O)NC(=O)c1cc(F)cc(F)c1,0.0189259009204623,0.3919315210033604,0.044,0.231,0.187,-0.187,-0.332,-0.041,0.06,-0.812,0.812,0.292,0.283,0.275,3.43
522,O=C(O)C1CC=C(n2ccc(OCCC3(C(F)(F)F)CC3)n2)N=C1Cl,0.0117965324183852,0.3414747016561861,0.046,0.211,0.165,-0.165,-0.285,-0.045,0.057,-0.6409999999999999,0.6409999999999999,0.24,0.198,0.256,4.166
523,O=C(O)C1CC=C(n2ccc(OCCC3(C(F)(F)F)CC3)n2)N=C1Cl,0.0106940527531156,0.3426139306436315,0.048,0.214,0.166,-0.166,-0.285,-0.047,0.058,-0.653,0.653,0.237,0.19,0.262,4.216
524,O=C(O)C1CC=C(n2ccc(OCCC3(C(F)(F)F)CC3)n2)N=C1Cl,0.0116495351296826,0.3377262707942693,0.045,0.208,0.163,-0.163,-0.282,-0.044,0.056,-0.679,0.679,0.237,0.202,0.254,4.212
525,CC(C)(C)[Si](C)(C)Oc1cnn(CC(=O)O)c1,0.0599381444684932,0.315603178844525,0.0069999999999999,0.134,0.128,-0.128,-0.29,0.035,0.025,-0.8959999999999999,0.8959999999999999,0.325,0.29,0.141,3.074
526,CC(C)(C)[Si](C)(C)Oc1cnn(CC(=O)O)c1,0.0442094345773129,0.3437899089532524,0.016,0.165,0.15,-0.15,-0.308,0.009,0.035,-0.578,0.578,0.317,0.288,0.181,3.152
527,CC(C)CC1(c2coc(Cc3ccccc3)c2)C(C)(C)C1(C)C(=O)O,0.0495748356149585,0.3108992656060412,0.01,0.14,0.131,-0.131,-0.283,0.022,0.028,-0.7859999999999999,0.7859999999999999,0.304,0.27,0.15,3.285
528,COc1ccc(C(CC(=O)O)CC(=O)Nc2cc(C)on2)cc1,0.0511918057906874,0.3099805325516499,0.009,0.138,0.129,-0.129,-0.283,0.024,0.027,-0.915,0.915,0.307,0.279,0.148,3.262
529,COc1ccc(C(CC(=O)O)CC(=O)Nc2cc(C)on2)cc1,0.0436214454225024,0.3236880297231692,0.014,0.154,0.14,-0.14,-0.291,0.011,0.032,-0.618,0.618,0.302,0.281,0.1669999999999999,3.306
530,Cc1nn(C)c(N2CC3CCCC3C2)c1/C=C/C(=O)O,0.0236298141589461,0.3080695677985157,0.025,0.1669999999999999,0.142,-0.142,-0.268,-0.017,0.04,-0.654,0.654,0.251,0.222,0.192,3.981
531,Cc1nn(C)c(N2CC3CCCC3C2)c1/C=C/C(=O)O,0.0234093182258922,0.3314421367022324,0.029,0.183,0.154,-0.154,-0.287,-0.021,0.045,-0.527,0.527,0.266,0.241,0.212,3.766
532,Cc1cc(/C=N/NC(=O)c2ccccc2O)c(C)n1-c1ccc(C(=O)O)c(Cl)c1,0.009260829188265,0.3214463210704542,0.046,0.203,0.156,-0.156,-0.266,-0.046,0.055,-0.882,0.882,0.22,0.191,0.249,4.547
